Site,Date,Expected CPM,Actual CPM,Abnormality,Percentage Drop/Growth
lancasteronline,2017-05-17 00:00:00,2.199102210964097,0.7365562245714286,low,66.50650338582858
lancasteronline,2017-05-18 00:00:00,2.218210224965972,1.2252053173515982,low,44.76604139851564
lancasteronline,2017-05-22 00:00:00,2.251904008026549,1.2585744112426034,low,44.11065450584849
lancasteronline,2017-05-23 00:00:00,2.248612277303537,1.392759754594595,low,38.06136484032955
lancasteronline,2017-05-24 00:00:00,2.2404321425906826,1.2746705943661971,low,43.10603877998933
lancasteronline,2017-05-29 00:00:00,2.1290416854375698,1.0885263650537635,low,48.87247288302648
lancasteronline,2017-05-31 00:00:00,2.0558773061302738,0.951768612716763,low,53.70498959841854
metschronicle,2017-04-01 00:00:00,0.5024768946354152,1.0684969999462546,high,112.64599653314
metschronicle,2017-04-04 00:00:00,0.3786964590846414,0.8407110137061488,high,122.00128718875709
metschronicle,2017-04-13 00:00:00,0.33092872323573047,1.4179315546162758,high,328.4703789843714
metschronicle,2017-04-15 00:00:00,0.32950405809887084,1.1314727681236993,high,243.3865957985228
metschronicle,2017-04-17 00:00:00,0.3317887792976378,0.8301931091837921,high,150.2173554335455
metschronicle,2017-04-29 00:00:00,0.403029045347379,0.9169011098266001,high,127.50248906658932
metschronicle,2017-05-06 00:00:00,0.45434544047502295,1.4004712710204081,high,208.23931446438655
metschronicle,2017-05-07 00:00:00,0.46040685049210844,1.1787122589473684,high,156.01536069402425
metschronicle,2017-05-18 00:00:00,0.5025900326442402,0.9447392453846154,high,87.97413080679851
metschronicle,2017-05-19 00:00:00,0.5050665867098286,1.594364365625,high,215.674092798579
metschronicle,2017-05-21 00:00:00,0.5100361208237385,1.9422697576923078,high,280.8102364505924
metschronicle,2017-05-22 00:00:00,0.5126292753603101,1.156800345192308,high,125.66021895242547
metschronicle,2017-05-24 00:00:00,0.5182488232954572,1.2680209575757575,high,144.67416047616382
metschronicle,2017-05-25 00:00:00,0.5213432921851227,1.1111688403225803,high,113.1357316721777
metschronicle,2017-05-26 00:00:00,0.5246603459965186,1.59726764,high,204.43841471689933
metschronicle,2017-05-28 00:00:00,0.5320089871234654,1.578485066724138,high,196.70270708374568
metschronicle,2017-05-29 00:00:00,0.5360407460659534,2.03460570025,high,279.5617618962993
metschronicle,2017-05-30 00:00:00,0.5402949874685408,1.9612660714285715,high,262.9991239818356
metschronicle,2017-05-31 00:00:00,0.5447479436846592,1.250325885737705,high,129.5237458411568
mobafire,2017-05-24 00:00:00,5.315255562795817,0.007615939465384615,low,99.85671546033096
